,mean,std,2.5q,25q,50q,75q,97.5q,mc err
v_std,0.40460629661879294,0.0481327879055849,0.32121904177916116,0.37132760658888336,0.4018685579705883,0.4320806273716262,0.5128909260016367,0.001663611871598682
v_subj.00aa64fdcb675341,0.6119211512151999,0.13442811014064315,0.3457463106834433,0.5210148208751341,0.6091335515615587,0.7048660962428503,0.8772786980851791,0.00374236493675913
v_subj.06c46b112368babf,0.39799402556697766,0.13339590356895592,0.12541734028686186,0.31198031395535586,0.3989614367495567,0.4884909989032201,0.6624074674781241,0.0044387736329328355
v_subj.0beac20378edac7b,0.1950488352126866,0.13441074032852512,-0.0651241300872297,0.10576594597234273,0.19211323338522132,0.283768414121427,0.4619908999047022,0.00428895349784107
v_subj.10d15198ac61a404,-0.05340053622379796,0.11181565952718718,-0.2622568763701004,-0.1303550736495534,-0.05411115376937822,0.022746750286563214,0.1644920761105706,0.0034369571249650644
v_subj.12a096342c4d052f,0.3498574315779506,0.12045204895527444,0.1177106957454569,0.26819547845951086,0.35051270121934275,0.42924166400902225,0.5919923073879713,0.0037766455097838205
v_subj.13e347e32a454872,-0.09453633906761333,0.14848229473726848,-0.4049949701755543,-0.1952455939386175,-0.08667728981475965,0.00671174853611245,0.1884863283925473,0.004440919273866463
v_subj.1ffdcfc59b83c43a,-0.12051392282301376,0.11987611959777371,-0.3524219976589144,-0.20526292235671428,-0.1202234127666717,-0.03502742348539334,0.11540476331818128,0.003572718891952038
v_subj.221e9f16c114b2c0,0.4888646040291542,0.14265263452272509,0.20909672958617254,0.39506348667846447,0.48656648066291586,0.5817476857591033,0.7778096447467637,0.004542655698347076
v_subj.2737c4b829b3018f,-0.44842577761302255,0.16352280711833958,-0.7827392053316178,-0.5547978643576541,-0.45108398304861896,-0.3359108912899825,-0.14120307177156066,0.005221042544733455
v_subj.279cd1540fc8f71f,0.6758226981321349,0.13390045210756948,0.40938814875423407,0.5842314373138684,0.6807974113673346,0.7608006384801143,0.9474792412275099,0.004392015853181043
v_subj.2a531595d6ab08c8,0.08685220646772936,0.13708606613693122,-0.18833946417814507,-0.0009788861607361588,0.08683071553284372,0.1776632431661475,0.3552820672509788,0.0042489001970418706
v_subj.2adc46a1bfc70679,-0.07894504187469903,0.11712919093251171,-0.30974605401552613,-0.15704251043593218,-0.07820645225227521,-0.0009372726127199194,0.1540324887964224,0.0034926139786402117
v_subj.322d6276c00056e7,0.6670756144556453,0.1540727893432608,0.3601663800374407,0.5674936206801369,0.6691836153493012,0.7698007669268048,0.9647972227097202,0.00529142374275355
v_subj.46099f8b742520b0,0.27130994713626844,0.15994180837191496,-0.03408312039677991,0.1652899640664347,0.2683063662341646,0.3725561064911645,0.5946862054058081,0.004089842402648372
v_subj.49c4e664cf02d362,0.046081245437493125,0.14254458521338564,-0.22107692031771692,-0.04940668157601275,0.04683985903933813,0.13586266437505223,0.33822973257001765,0.004126825609521594
v_subj.4a6bf10e80304920,0.06927418231311465,0.11725841234862697,-0.16668574472193287,-0.010549969790179081,0.06941815224210651,0.15050294975554585,0.3070416293512911,0.003373852250085795
v_subj.4dee88b397c3bbf4,0.40103241505383824,0.1263376413742137,0.1371912704574451,0.31834235040581693,0.4053276866513883,0.48836502484713645,0.6376164376852373,0.0033616595554040118
v_subj.52abc657a668b04e,0.24896571935690354,0.14992461927904352,-0.046704762914915765,0.14289963910371917,0.2458174458706212,0.3557878572925792,0.547318009258796,0.004474540734199349
v_subj.5696a26f6b865ccb,0.8641788198281918,0.13534583414087312,0.598241909605951,0.772733312842599,0.8593979567484915,0.953398553137973,1.1384695125419961,0.004244827908856296
v_subj.61dce9b56e969395,0.07628988885135876,0.11106836856527635,-0.13742371252833951,3.810503013046418e-05,0.07512470781886163,0.1482558336845513,0.3044869792578305,0.003098453361612193
v_subj.6246f3d78ae6b481,0.254165230980709,0.13189600912699262,0.0022474941917640934,0.16397601369761075,0.2547808986717337,0.34444902552019047,0.5168224209237242,0.003849565454164045
v_subj.6ac61d4f76c3add5,-0.1664742787589885,0.1409171403077443,-0.43827567841520926,-0.2623496187770916,-0.1629430867738243,-0.069671919663011,0.11119186072236653,0.004213924688398854
v_subj.6b1327cc38c17c20,-0.44395661170766215,0.14729500185131614,-0.7394226970323747,-0.5452898428271231,-0.4346995740536135,-0.3413520224146902,-0.1625580068442587,0.0041623266756954744
v_subj.6dcbb2d2c8c4d46a,0.24057341384039524,0.13390986742116842,-0.01846843860042069,0.15395008604746496,0.23979967317884177,0.3288612054519093,0.5087761520688382,0.0034617013859662787
v_subj.739442e141b9639a,-0.8215963673486849,0.15837496786886499,-1.14008014751166,-0.926265193010051,-0.8176514210260175,-0.7137998344469453,-0.5250221562808545,0.005391597602102442
v_subj.74dc2bc1712979fe,-0.26514890015874687,0.1385529912723758,-0.5347704824516155,-0.3556297592834341,-0.26657433599914104,-0.1713441650408507,0.012759780884464389,0.003956174864934583
v_subj.865f30c3abd2af67,0.2856447078951561,0.15584876220288696,-0.029659042043831234,0.18231677923054324,0.28651755497379616,0.38942737576565756,0.5920175202288103,0.0046606037230926285
v_subj.88316d88dd9fdbf7,0.19928623610672314,0.11099559481431007,-0.012722438443073344,0.12421968512542336,0.2005793112364115,0.27514307861521464,0.41517744266847867,0.003388536989028948
